id,time_stamp,category,action,json
5365,1428731693,prefs_710,result,"{""uid"":""1428717184867"",""ranking"":[""26"",""5""]}"
5366,1428731693,prefs_710,working,"{""uid"":""1428717184867"",""event_queue"":[{""event"":""tab_init"",""config_id"":26,""item"":5,""item_set"":10,""time"":1428717291693},{""event"":""tab_click"",""config_id"":26,""item"":""26"",""item_set"":10,""time"":1428717292914},{""event"":""tab_click"",""config_id"":26,""item"":""5"",""item_set"":10,""time"":1428717294278},{""event"":""tab_click"",""config_id"":26,""item"":""26"",""item_set"":10,""time"":1428717295447},{""event"":""tab_click"",""config_id"":26,""item"":""#order_list"",""item_set"":10,""time"":1428717297044},{""event"":""next"",""config_id"":26,""item"":""button"",""item_set"":10,""time"":1428717298547}]}"
5367,1428731699,prefs_710,result,"{""uid"":""1428717184867"",""ranking"":[""18"",""20""]}"
5368,1428731699,prefs_710,finish,"{""uid"":""1428717184867""}"
5369,1428731699,prefs_710,working,"{""uid"":""1428717184867"",""event_queue"":[{""event"":""tab_init"",""config_id"":26,""item"":20,""item_set"":11,""time"":1428717298562},{""event"":""tab_click"",""config_id"":26,""item"":""18"",""item_set"":11,""time"":1428717300048},{""event"":""tab_click"",""config_id"":26,""item"":""20"",""item_set"":11,""time"":1428717300814},{""event"":""tab_click"",""config_id"":26,""item"":""18"",""item_set"":11,""time"":1428717301562},{""event"":""tab_click"",""config_id"":26,""item"":""#order_list"",""item_set"":11,""time"":1428717302597},{""event"":""next"",""config_id"":26,""item"":""button"",""item_set"":11,""time"":1428717304527}]}"
5371,1428733856,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
5372,1428733856,prefs_710,initialize,"{""uid"":""1428719465090"",""config"":{""interface"":""H3"",""id"":108,""itemsets"":[[9,57,18,20],[58,47,30,17]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":1017,""window_width"":1920}"
5373,1428733859,prefs_710,accepting,"{""uid"":""1428719465090""}"
5374,1428733896,prefs_710,working,"{""uid"":""1428719465090"",""event_queue"":[{""event"":""tab_init"",""config_id"":108,""item"":9,""item_set"":0,""time"":1428719467789},{""event"":""tab_click"",""config_id"":108,""item"":""57"",""item_set"":0,""time"":1428719473466},{""event"":""tab_click"",""config_id"":108,""item"":""18"",""item_set"":0,""time"":1428719478416},{""event"":""tab_click"",""config_id"":108,""item"":""20"",""item_set"":0,""time"":1428719480339},{""event"":""tab_click"",""config_id"":108,""item"":""#order_list"",""item_set"":0,""time"":1428719481421},{""event"":""tab_click"",""config_id"":108,""item"":""20"",""item_set"":0,""time"":1428719490272},{""event"":""tab_click"",""config_id"":108,""item"":""#order_list"",""item_set"":0,""time"":1428719491478},{""event"":""tab_click"",""config_id"":108,""item"":""18"",""item_set"":0,""time"":1428719496056},{""event"":""tab_click"",""config_id"":108,""item"":""57"",""item_set"":0,""time"":1428719497075},{""event"":""tab_click"",""config_id"":108,""item"":""9"",""item_set"":0,""time"":1428719497660},{""event"":""tab_click"",""config_id"":108,""item"":""57"",""item_set"":0,""time"":1428719499107},{""event"":""tab_click"",""config_id"":108,""item"":""18"",""item_set"":0,""time"":1428719500151},{""event"":""tab_click"",""config_id"":108,""item"":""#order_list"",""item_set"":0,""time"":1428719501458},{""event"":""next"",""config_id"":108,""item"":""button"",""item_set"":0,""time"":1428719504095}]}"
5375,1428733896,prefs_710,result,"{""uid"":""1428719465090"",""ranking"":[""9"",""57"",""18"",""20""]}"
5376,1428733917,prefs_710,result,"{""uid"":""1428719465090"",""ranking"":[""58"",""30"",""17"",""47""]}"
5377,1428733917,prefs_710,working,"{""uid"":""1428719465090"",""event_queue"":[{""event"":""tab_init"",""config_id"":108,""item"":58,""item_set"":1,""time"":1428719504131},{""event"":""tab_click"",""config_id"":108,""item"":""47"",""item_set"":1,""time"":1428719506703},{""event"":""tab_click"",""config_id"":108,""item"":""30"",""item_set"":1,""time"":1428719507197},{""event"":""tab_click"",""config_id"":108,""item"":""17"",""item_set"":1,""time"":1428719507841},{""event"":""tab_click"",""config_id"":108,""item"":""47"",""item_set"":1,""time"":1428719510254},{""event"":""tab_click"",""config_id"":108,""item"":""17"",""item_set"":1,""time"":1428719510899},{""event"":""tab_click"",""config_id"":108,""item"":""#order_list"",""item_set"":1,""time"":1428719512099},{""event"":""tab_click"",""config_id"":108,""item"":""17"",""item_set"":1,""time"":1428719515570},{""event"":""tab_click"",""config_id"":108,""item"":""47"",""item_set"":1,""time"":1428719516839},{""event"":""tab_click"",""config_id"":108,""item"":""58"",""item_set"":1,""time"":1428719517547},{""event"":""tab_click"",""config_id"":108,""item"":""47"",""item_set"":1,""time"":1428719518815},{""event"":""tab_click"",""config_id"":108,""item"":""30"",""item_set"":1,""time"":1428719519292},{""event"":""tab_click"",""config_id"":108,""item"":""17"",""item_set"":1,""time"":1428719520241},{""event"":""next"",""config_id"":108,""item"":""button"",""item_set"":1,""time"":1428719525106}]}"
5378,1428733917,prefs_710,finish,"{""uid"":""1428719465090""}"
5380,1428734867,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
5381,1428734867,prefs_710,initialize,"{""uid"":""1428720471679"",""config"":{""interface"":""H3"",""id"":116,""itemsets"":[[9,17,5,18],[36,26,11,5]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; McAfee; BOIE9;ENUS; rv:11.0) like Gecko"",""window_height"":575,""window_width"":1366}"
5382,1428734874,prefs_710,accepting,"{""uid"":""1428720471679""}"
5383,1428734937,prefs_710,working,"{""uid"":""1428720471679"",""event_queue"":[{""event"":""tab_init"",""config_id"":116,""item"":9,""item_set"":0,""time"":1428720478377},{""event"":""tab_click"",""config_id"":116,""item"":""17"",""item_set"":0,""time"":1428720499803},{""event"":""tab_click"",""config_id"":116,""item"":""5"",""item_set"":0,""time"":1428720501203},{""event"":""tab_click"",""config_id"":116,""item"":""18"",""item_set"":0,""time"":1428720502483},{""event"":""tab_click"",""config_id"":116,""item"":""9"",""item_set"":0,""time"":1428720506051},{""event"":""tab_click"",""config_id"":116,""item"":""17"",""item_set"":0,""time"":1428720507355},{""event"":""tab_click"",""config_id"":116,""item"":""5"",""item_set"":0,""time"":1428720509461},{""event"":""tab_click"",""config_id"":116,""item"":""18"",""item_set"":0,""time"":1428720512079},{""event"":""tab_click"",""config_id"":116,""item"":""17"",""item_set"":0,""time"":1428720515215},{""event"":""tab_click"",""config_id"":116,""item"":""18"",""item_set"":0,""time"":1428720517407},{""event"":""tab_click"",""config_id"":116,""item"":""5"",""item_set"":0,""time"":1428720519199},{""event"":""tab_click"",""config_id"":116,""item"":""17"",""item_set"":0,""time"":1428720522059},{""event"":""tab_click"",""config_id"":116,""item"":""18"",""item_set"":0,""time"":1428720524259},{""event"":""tab_click"",""config_id"":116,""item"":""17"",""item_set"":0,""time"":1428720528927},{""event"":""tab_click"",""config_id"":116,""item"":""17"",""item_set"":0,""time"":1428720529445},{""event"":""tab_click"",""config_id"":116,""item"":""#order_list"",""item_set"":0,""time"":1428720532007},{""event"":""next"",""config_id"":116,""item"":""button"",""item_set"":0,""time"":1428720540928}]}"
5384,1428734937,prefs_710,result,"{""uid"":""1428720471679"",""ranking"":[""9"",""17"",""18"",""5""]}"
5385,1428734957,prefs_710,result,"{""uid"":""1428720471679"",""ranking"":[""36"",""11"",""26"",""5""]}"
5386,1428734957,prefs_710,finish,"{""uid"":""1428720471679""}"
5387,1428734957,prefs_710,working,"{""uid"":""1428720471679"",""event_queue"":[{""event"":""tab_init"",""config_id"":116,""item"":36,""item_set"":1,""time"":1428720540974},{""event"":""tab_click"",""config_id"":116,""item"":""26"",""item_set"":1,""time"":1428720543567},{""event"":""tab_click"",""config_id"":116,""item"":""11"",""item_set"":1,""time"":1428720545595},{""event"":""tab_click"",""config_id"":116,""item"":""5"",""item_set"":1,""time"":1428720547457},{""event"":""tab_click"",""config_id"":116,""item"":""11"",""item_set"":1,""time"":1428720549225},{""event"":""tab_click"",""config_id"":116,""item"":""26"",""item_set"":1,""time"":1428720549917},{""event"":""tab_click"",""config_id"":116,""item"":""36"",""item_set"":1,""time"":1428720550545},{""event"":""tab_click"",""config_id"":116,""item"":""26"",""item_set"":1,""time"":1428720552125},{""event"":""tab_click"",""config_id"":116,""item"":""11"",""item_set"":1,""time"":1428720553995},{""event"":""next"",""config_id"":116,""item"":""button"",""item_set"":1,""time"":1428720561516}]}"
5389,1428736063,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
5390,1428736063,prefs_710,initialize,"{""uid"":""1428721625663"",""config"":{""interface"":""H3"",""id"":110,""itemsets"":[[11,26,36,5],[47,11,9,5]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":643,""window_width"":1366}"
5391,1428736066,prefs_710,accepting,"{""uid"":""1428721625663""}"
5392,1428736103,prefs_710,result,"{""uid"":""1428721625663"",""ranking"":[""36"",""26"",""5"",""11""]}"
5393,1428736103,prefs_710,working,"{""uid"":""1428721625663"",""event_queue"":[{""event"":""tab_init"",""config_id"":110,""item"":11,""item_set"":0,""time"":1428721628621},{""event"":""tab_click"",""config_id"":110,""item"":""26"",""item_set"":0,""time"":1428721633716},{""event"":""tab_click"",""config_id"":110,""item"":""36"",""item_set"":0,""time"":1428721634789},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":0,""time"":1428721635398},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":0,""time"":1428721638258},{""event"":""tab_click"",""config_id"":110,""item"":""36"",""item_set"":0,""time"":1428721638902},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":0,""time"":1428721643700},{""event"":""tab_click"",""config_id"":110,""item"":""26"",""item_set"":0,""time"":1428721644433},{""event"":""tab_click"",""config_id"":110,""item"":""36"",""item_set"":0,""time"":1428721645064},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":0,""time"":1428721645685},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":0,""time"":1428721647524},{""event"":""tab_click"",""config_id"":110,""item"":""26"",""item_set"":0,""time"":1428721648291},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":0,""time"":1428721650701},{""event"":""tab_click"",""config_id"":110,""item"":""26"",""item_set"":0,""time"":1428721652515},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":0,""time"":1428721654438},{""event"":""tab_click"",""config_id"":110,""item"":""26"",""item_set"":0,""time"":1428721656459},{""event"":""tab_click"",""config_id"":110,""item"":""#order_list"",""item_set"":0,""time"":1428721659125},{""event"":""next"",""config_id"":110,""item"":""button"",""item_set"":0,""time"":1428721665124}]}"
5394,1428736128,prefs_710,result,"{""uid"":""1428721625663"",""ranking"":[""9"",""47"",""11"",""5""]}"
5395,1428736128,prefs_710,finish,"{""uid"":""1428721625663""}"
5396,1428736128,prefs_710,working,"{""uid"":""1428721625663"",""event_queue"":[{""event"":""tab_init"",""config_id"":110,""item"":47,""item_set"":1,""time"":1428721665152},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":1,""time"":1428721667996},{""event"":""tab_click"",""config_id"":110,""item"":""9"",""item_set"":1,""time"":1428721668629},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":1,""time"":1428721669213},{""event"":""tab_click"",""config_id"":110,""item"":""9"",""item_set"":1,""time"":1428721670092},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":1,""time"":1428721671028},{""event"":""tab_click"",""config_id"":110,""item"":""47"",""item_set"":1,""time"":1428721671541},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":1,""time"":1428721673170},{""event"":""tab_click"",""config_id"":110,""item"":""47"",""item_set"":1,""time"":1428721674790},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":1,""time"":1428721675326},{""event"":""tab_click"",""config_id"":110,""item"":""9"",""item_set"":1,""time"":1428721677322},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":1,""time"":1428721681387},{""event"":""tab_click"",""config_id"":110,""item"":""9"",""item_set"":1,""time"":1428721681995},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":1,""time"":1428721682860},{""event"":""tab_click"",""config_id"":110,""item"":""47"",""item_set"":1,""time"":1428721683396},{""event"":""tab_click"",""config_id"":110,""item"":""11"",""item_set"":1,""time"":1428721685161},{""event"":""tab_click"",""config_id"":110,""item"":""5"",""item_set"":1,""time"":1428721686110},{""event"":""next"",""config_id"":110,""item"":""button"",""item_set"":1,""time"":1428721689568}]}"
5398,1428736454,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
5399,1428736455,prefs_710,initialize,"{""uid"":""1428722055884"",""config"":{""interface"":""H1"",""id"":143,""itemsets"":[[11,9,47,36],[30,57,26,5]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":801,""window_width"":1440}"
5400,1428736461,prefs_710,accepting,"{""uid"":""1428722055884""}"
5401,1428736512,prefs_710,working,"{""uid"":""1428722055884"",""event_queue"":[{""event"":""tab_init"",""config_id"":143,""item"":11,""item_set"":0,""time"":1428722061967},{""event"":""tab_click"",""config_id"":143,""item"":""9"",""item_set"":0,""time"":1428722081335},{""event"":""tab_click"",""config_id"":143,""item"":""11"",""item_set"":0,""time"":1428722082391},{""event"":""tab_click"",""config_id"":143,""item"":""9"",""item_set"":0,""time"":1428722082853},{""event"":""tab_click"",""config_id"":143,""item"":""47"",""item_set"":0,""time"":1428722083287},{""event"":""tab_click"",""config_id"":143,""item"":""36"",""item_set"":0,""time"":1428722083843},{""event"":""tab_click"",""config_id"":143,""item"":""11"",""item_set"":0,""time"":1428722086843},{""event"":""tab_click"",""config_id"":143,""item"":""9"",""item_set"":0,""time"":1428722087992},{""event"":""tab_click"",""config_id"":143,""item"":""47"",""item_set"":0,""time"":1428722089597},{""event"":""tab_click"",""config_id"":143,""item"":""36"",""item_set"":0,""time"":1428722090411},{""event"":""tab_click"",""config_id"":143,""item"":""47"",""item_set"":0,""time"":1428722091415},{""event"":""tab_click"",""config_id"":143,""item"":""#rating_table"",""item_set"":0,""time"":1428722093463},{""event"":""tab_click"",""config_id"":143,""item"":""47"",""item_set"":0,""time"":1428722100859},{""event"":""tab_click"",""config_id"":143,""item"":""36"",""item_set"":0,""time"":1428722101525},{""event"":""tab_click"",""config_id"":143,""item"":""11"",""item_set"":0,""time"":1428722102731},{""event"":""tab_click"",""config_id"":143,""item"":""36"",""item_set"":0,""time"":1428722104359},{""event"":""next"",""config_id"":143,""item"":""button"",""item_set"":0,""time"":1428722112451}]}"
5402,1428736512,prefs_710,result,"{""uid"":""1428722055884"",""rating"":[{""id"":""11"",""val"":""2""},{""id"":""9"",""val"":""4""},{""id"":""47"",""val"":""1""},{""id"":""36"",""val"":""3""}]}"
5403,1428736526,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
5404,1428736527,prefs_710,initialize,"{""uid"":""1428722124939"",""config"":{""interface"":""H3"",""id"":102,""itemsets"":[[11,5,58,17],[26,57,9,36]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":643,""window_width"":1366}"
5405,1428736533,prefs_710,accepting,"{""uid"":""1428722124939""}"
5406,1428736535,prefs_710,working,"{""uid"":""1428722055884"",""event_queue"":[{""event"":""tab_init"",""config_id"":143,""item"":30,""item_set"":1,""time"":1428722112473},{""event"":""tab_click"",""config_id"":143,""item"":""57"",""item_set"":1,""time"":1428722114939},{""event"":""tab_click"",""config_id"":143,""item"":""26"",""item_set"":1,""time"":1428722115543},{""event"":""tab_click"",""config_id"":143,""item"":""5"",""item_set"":1,""time"":1428722116301},{""event"":""tab_click"",""config_id"":143,""item"":""26"",""item_set"":1,""time"":1428722116966},{""event"":""tab_click"",""config_id"":143,""item"":""57"",""item_set"":1,""time"":1428722117489},{""event"":""tab_click"",""config_id"":143,""item"":""30"",""item_set"":1,""time"":1428722119688},{""event"":""tab_click"",""config_id"":143,""item"":""26"",""item_set"":1,""time"":1428722121688},{""event"":""tab_click"",""config_id"":143,""item"":""5"",""item_set"":1,""time"":1428722122448},{""event"":""tab_click"",""config_id"":143,""item"":""26"",""item_set"":1,""time"":1428722123374},{""event"":""tab_click"",""config_id"":143,""item"":""5"",""item_set"":1,""time"":1428722124532},{""event"":""tab_click"",""config_id"":143,""item"":""26"",""item_set"":1,""time"":1428722125895},{""event"":""tab_click"",""config_id"":143,""item"":""#rating_table"",""item_set"":1,""time"":1428722126690},{""event"":""next"",""config_id"":143,""item"":""button"",""item_set"":1,""time"":1428722135709}]}"
5407,1428736535,prefs_710,result,"{""uid"":""1428722055884"",""rating"":[{""id"":""30"",""val"":""3""},{""id"":""57"",""val"":""3""},{""id"":""26"",""val"":""2""},{""id"":""5"",""val"":""1""}]}"
5408,1428736535,prefs_710,finish,"{""uid"":""1428722055884""}"
5410,1428736586,prefs_710,result,"{""uid"":""1428722124939"",""ranking"":[""17"",""11"",""58"",""5""]}"
5411,1428736586,prefs_710,working,"{""uid"":""1428722124939"",""event_queue"":[{""event"":""tab_init"",""config_id"":102,""item"":11,""item_set"":0,""time"":1428722131312},{""event"":""tab_click"",""config_id"":102,""item"":""5"",""item_set"":0,""time"":1428722152767},{""event"":""tab_click"",""config_id"":102,""item"":""58"",""item_set"":0,""time"":1428722157024},{""event"":""tab_click"",""config_id"":102,""item"":""17"",""item_set"":0,""time"":1428722157993},{""event"":""tab_click"",""config_id"":102,""item"":""#order_list"",""item_set"":0,""time"":1428722158812},{""event"":""tab_click"",""config_id"":102,""item"":""11"",""item_set"":0,""time"":1428722160580},{""event"":""tab_click"",""config_id"":102,""item"":""5"",""item_set"":0,""time"":1428722161459},{""event"":""tab_click"",""config_id"":102,""item"":""5"",""item_set"":0,""time"":1428722162347},{""event"":""tab_click"",""config_id"":102,""item"":""58"",""item_set"":0,""time"":1428722163097},{""event"":""tab_click"",""config_id"":102,""item"":""17"",""item_set"":0,""time"":1428722164361},{""event"":""tab_click"",""config_id"":102,""item"":""11"",""item_set"":0,""time"":1428722166955},{""event"":""tab_click"",""config_id"":102,""item"":""17"",""item_set"":0,""time"":1428722168073},{""event"":""tab_click"",""config_id"":102,""item"":""5"",""item_set"":0,""time"":1428722174992},{""event"":""tab_click"",""config_id"":102,""item"":""58"",""item_set"":0,""time"":1428722175803},{""event"":""tab_click"",""config_id"":102,""item"":""5"",""item_set"":0,""time"":1428722177135},{""event"":""next"",""config_id"":102,""item"":""button"",""item_set"":0,""time"":1428722184582}]}"
5412,1428736617,prefs_710,working,"{""uid"":""1428722124939"",""event_queue"":[{""event"":""tab_init"",""config_id"":102,""item"":26,""item_set"":1,""time"":1428722184628},{""event"":""tab_click"",""config_id"":102,""item"":""57"",""item_set"":1,""time"":1428722190963},{""event"":""tab_click"",""config_id"":102,""item"":""9"",""item_set"":1,""time"":1428722191941},{""event"":""tab_click"",""config_id"":102,""item"":""36"",""item_set"":1,""time"":1428722192770},{""event"":""tab_click"",""config_id"":102,""item"":""9"",""item_set"":1,""time"":1428722194223},{""event"":""tab_click"",""config_id"":102,""item"":""36"",""item_set"":1,""time"":1428722196540},{""event"":""tab_click"",""config_id"":102,""item"":""57"",""item_set"":1,""time"":1428722199087},{""event"":""tab_click"",""config_id"":102,""item"":""26"",""item_set"":1,""time"":1428722199986},{""event"":""next"",""config_id"":102,""item"":""button"",""item_set"":1,""time"":1428722214827}]}"
5413,1428736617,prefs_710,result,"{""uid"":""1428722124939"",""ranking"":[""9"",""36"",""57"",""26""]}"
5414,1428736617,prefs_710,finish,"{""uid"":""1428722124939""}"
5416,1428736820,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
5417,1428736820,prefs_710,initialize,"{""uid"":""1428722418385"",""config"":{""interface"":""H1"",""id"":9,""itemsets"":[[57,9],[58,11],[36,18],[5,26],[30,20],[17,47],[58,9],[20,30],[36,57],[47,26],[18,5],[11,17]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0"",""window_height"":627,""window_width"":1366}"
5418,1428736822,prefs_710,accepting,"{""uid"":""1428722418385""}"
5419,1428736834,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":57,""item_set"":0,""time"":1428722420517},{""event"":""tab_click"",""config_id"":9,""item"":""9"",""item_set"":0,""time"":1428722422369},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":0,""time"":1428722431641}]}"
5420,1428736834,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""57"",""val"":""2""},{""id"":""9"",""val"":""5""}]}"
5421,1428736849,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":58,""item_set"":1,""time"":1428722431682},{""event"":""tab_click"",""config_id"":9,""item"":""11"",""item_set"":1,""time"":1428722433655},{""event"":""tab_click"",""config_id"":9,""item"":""58"",""item_set"":1,""time"":1428722438668},{""event"":""tab_click"",""config_id"":9,""item"":""11"",""item_set"":1,""time"":1428722439924},{""event"":""tab_click"",""config_id"":9,""item"":""58"",""item_set"":1,""time"":1428722441573},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":1,""time"":1428722447507}]}"
5422,1428736849,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""58"",""val"":""4""},{""id"":""11"",""val"":""2""}]}"
5423,1428736863,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""36"",""val"":""4""},{""id"":""18"",""val"":""1""}]}"
5424,1428736863,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":36,""item_set"":2,""time"":1428722447550},{""event"":""tab_click"",""config_id"":9,""item"":""18"",""item_set"":2,""time"":1428722450891},{""event"":""tab_click"",""config_id"":9,""item"":""36"",""item_set"":2,""time"":1428722452875},{""event"":""tab_click"",""config_id"":9,""item"":""#rating_table"",""item_set"":2,""time"":1428722453962},{""event"":""tab_click"",""config_id"":9,""item"":""36"",""item_set"":2,""time"":1428722455808},{""event"":""tab_click"",""config_id"":9,""item"":""#rating_table"",""item_set"":2,""time"":1428722456785},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":2,""time"":1428722460765}]}"
5425,1428736873,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":5,""item_set"":3,""time"":1428722460803},{""event"":""tab_click"",""config_id"":9,""item"":""26"",""item_set"":3,""time"":1428722462873},{""event"":""tab_click"",""config_id"":9,""item"":""5"",""item_set"":3,""time"":1428722464073},{""event"":""tab_click"",""config_id"":9,""item"":""26"",""item_set"":3,""time"":1428722465663},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":3,""time"":1428722470731}]}"
5426,1428736873,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""5"",""val"":""2""},{""id"":""26"",""val"":""1""}]}"
5427,1428736881,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":30,""item_set"":4,""time"":1428722470780},{""event"":""tab_click"",""config_id"":9,""item"":""20"",""item_set"":4,""time"":1428722473068},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":4,""time"":1428722479209}]}"
5428,1428736881,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""30"",""val"":""4""},{""id"":""20"",""val"":""1""}]}"
5429,1428736889,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":17,""item_set"":5,""time"":1428722479251},{""event"":""tab_click"",""config_id"":9,""item"":""47"",""item_set"":5,""time"":1428722481441},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":5,""time"":1428722487526}]}"
5430,1428736889,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""17"",""val"":""3""},{""id"":""47"",""val"":""1""}]}"
5431,1428736899,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":58,""item_set"":6,""time"":1428722487581},{""event"":""tab_click"",""config_id"":9,""item"":""9"",""item_set"":6,""time"":1428722489549},{""event"":""tab_click"",""config_id"":9,""item"":""#rating_table"",""item_set"":6,""time"":1428722491038},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":6,""time"":1428722496862}]}"
5432,1428736899,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""58"",""val"":""4""},{""id"":""9"",""val"":""4""}]}"
5433,1428736906,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":20,""item_set"":7,""time"":1428722496880},{""event"":""tab_click"",""config_id"":9,""item"":""30"",""item_set"":7,""time"":1428722498670},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":7,""time"":1428722503775}]}"
5434,1428736906,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""20"",""val"":""1""},{""id"":""30"",""val"":""2""}]}"
5435,1428736915,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":36,""item_set"":8,""time"":1428722503817},{""event"":""tab_click"",""config_id"":9,""item"":""57"",""item_set"":8,""time"":1428722507131},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":8,""time"":1428722513059}]}"
5436,1428736915,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""36"",""val"":""2""},{""id"":""57"",""val"":""2""}]}"
5437,1428736923,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":47,""item_set"":9,""time"":1428722513133},{""event"":""tab_click"",""config_id"":9,""item"":""26"",""item_set"":9,""time"":1428722515745},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":9,""time"":1428722520994}]}"
5438,1428736923,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""47"",""val"":""1""},{""id"":""26"",""val"":""1""}]}"
5439,1428736931,prefs_710,working,"{""uid"":""1428722418385"",""event_queue"":[{""event"":""tab_init"",""config_id"":9,""item"":18,""item_set"":10,""time"":1428722521037},{""event"":""tab_click"",""config_id"":9,""item"":""5"",""item_set"":10,""time"":1428722524169},{""event"":""tab_click"",""config_id"":9,""item"":""#rating_table"",""item_set"":10,""time"":1428722525561},{""event"":""next"",""config_id"":9,""item"":""button"",""item_set"":10,""time"":1428722528640}]}"
5440,1428736931,prefs_710,result,"{""uid"":""1428722418385"",""rating"":[{""id"":""18"",""val"":""1""},{""id"":""5"",""val"":""1""}]}"
